AppURL,RefCommitID,Quality Attribute,Refactoring
https://github.com/Benoker/DockingFrames,0976cda3d786eca49d7630d4f3c66219f5b9bff9,abstraction,"Move Method	"
https://github.com/antlr/stringtemplate4,098ea617270404419252aad78c4611b1920c2ab4,inheritance,"Rename Method	"
https://github.com/shevek/spring-rich-client,098fbe687d2aa290e12b46ffeaf3f6921469afef,abstraction,"Pull Up Attribute	"
https://github.com/shevek/spring-rich-client,098fbe687d2aa290e12b46ffeaf3f6921469afef,abstraction,"Pull Up Attribute	"
https://github.com/shevek/spring-rich-client,098fbe687d2aa290e12b46ffeaf3f6921469afef,abstraction,"Move Class	"
https://github.com/shevek/spring-rich-client,098fbe687d2aa290e12b46ffeaf3f6921469afef,abstraction,"Move Class	"
https://github.com/shevek/spring-rich-client,098fbe687d2aa290e12b46ffeaf3f6921469afef,abstraction,"Move Class	"
https://github.com/shevek/spring-rich-client,098fbe687d2aa290e12b46ffeaf3f6921469afef,abstraction,"Rename Package	"
https://github.com/shevek/spring-rich-client,098fbe687d2aa290e12b46ffeaf3f6921469afef,abstraction,"Rename Package	"
https://github.com/shevek/spring-rich-client,098fbe687d2aa290e12b46ffeaf3f6921469afef,abstraction,"Move Class	"
https://github.com/shevek/spring-rich-client,098fbe687d2aa290e12b46ffeaf3f6921469afef,abstraction,"Rename Class	"
https://github.com/shevek/spring-rich-client,098fbe687d2aa290e12b46ffeaf3f6921469afef,abstraction,"Rename Class	"
