CommitID,Commit Message
13e89cf93a13ea889c577112ff92dbe6566fe98c,reactoring classes coupling and dependencies in NPM
1414641a39d6a7b208ba59d70a942a0287e26828,=- accounting for changed inheritance - Renamed method to more sensible wording
141f93434beebfa25d6c3b9feaf0d40a8055afeb,Refactored into polling and direct route selection.  Required new abstraction and inheritance.  Simplified/moved data types and utils.  
142a4cc3f364c1343f2c430be2b46878a06a12af,Stage / InstrumentType decoupling.
142fd8869c33ce4ef22a31815e59b9cb838f3093,Finalize decoupling of producer parts from concrete JAX-RS implementation
145fa4f0b3f34cbbfa89905fb940fceb2a9bfc2c,Added verify upload and upload buffer size configuration parameters.
14b7412888d166ca742654e90179adfa449dd431,"fixes #591 we are now a bit smarter about the size of tables that we create by default, which was the root of the time and memory consumption problems here."
14f4ec225f9cfd4a9c0342366c345b8900a43f79,Added Agent abstraction to coordinator
150078e7c4b345b11813f66271d9e1eefb508c76,Reduce size of feature list in request URL
1503b6e175582f0d9365aa46e79b27a10a1de63f,ItEr34S12CUCreacionUnidadesPlanificacionItEr33S14: Extracting methods in order to keep the same abstraction level
15229b624eb50b170d4d93ac1a2ff5918563b7a1,TIKA-639: Maximum pool size for ForkParser
152a6a2589956a8e7e8e29c121163007e3f871ac,Fixed the new events to use the abstraction layer
155e73243cc8afc5635f8dc834f06e1aaaaf17a4,Updated to fix issues with inheritance and tree branching in querying
159be8dcb2079e30291aa877f3436126f0579a0b,"Optimize SkipList flush by Sync thread to check if mem-table entry after sync-logMarker, which indicates the target checkpoint position. SkipList is augmented to capture last rolled-logMarker before inserting any entry, to indicate all entries are added after rolled log Marker (aka checkpoint). The sync thread simply move sync-logMarker on timeout or shutdown for checkpoint position, which allows SkipList size limit and sync-interval settings factored in the tuning."
15a23bf49149d044782d5bb72b7c1df9344a557a,Verified crawling size during download progress to ensure real size is used Added testcases
15a76e6c73386b17895267e31e7da65ff43e3a5c,"fixed decoding of captured data: - packets with a timestamp of 0xffffff start with 4 bytes unknown data that are not included in the header size - don't decode ""notify"" packets with a stream id as they contain stream metadata"
15bd6f338dff4bcab4a1a3a2c568655022e49c32,[SPARK-9453] [SQL] support records larger than page size in UnsafeShuffleExternalSorter
15d2ed1511f58b151041637d5ced0350745a0d38,[SSHD-82] reame listFiles() to listSshFiles() to allow implementation using FtpServer file abstraction
15e9f443eed5c74be9abe4738b07d62fe335c8e6,Fix Quality flaws about complexity
15ed8e1881f3f686d30e131d294da5016d124610,SONARJS-729 Do not include complexity of nested functions into nesting one complexity (#309)
1614501674555a71506c5804489855918b19f60c,"[ARQ-193] Create auxillary OSGi test bundle Add TestClass abstraction. ClassEvent uses TestClass internally Add Context parameter to DeploymentPackager Add Context parameter to ApplicationArchiveGenerator, ApplicationArchiveProcessor"
164f497bca3be296850b7f0b6d58cb6965e73670,SCRUM-500 refactored AbstractRegistry to be used with composition rather than inheritance
166c6919386c2522ec39eab22df8fbb1a0e7005c,Replaced EigenDecomposition by EigenDecompositionImpl (preliminary cleaning for solving MATH-662).
166eb60fbd84cbec49fbad59ae2bb8eb720e4101,RESOLVED - issue SEAMSOCIAL-27: Enhance loose coupling by having more CDI bean associated to the service and less standard objects  https://issues.jboss.org/browse/SEAMSOCIAL-27
16b8b9a36ea86159fadf6cf8bff11eded1af780c,Translation of imports and log checkers done. Basic log fw abstractions implemented
16d774986a194b04a149154dc201d8b3a5ee2b5b,"Fixed dimensions not being properly reduced, ImagePlusContianers were always 5d which breaks e.g. Gaussian Convolution that cannot handle dimensions with size 1."
17276a95caa6c22cc8cb9c58586fdbd70570c94d,"FINALLY! decoupled the gwt, amf, rest, and xfire modules from the spring-app module. rearchitected, loosened the module dependency tree streamlined the configuration for spring 2.5 support removed unneeded complexity in spring-app. split out each module into its own servlet."
1739cd24caea7ca3ffbfe041453f867d49823d78,"- Added UNICAST_RetransmitTest to test https://issues.jboss.org/browse/JGRP-1868 - SeqnoList now extends FixedSizeBitSet and uses a bitmap for retransmission (https://issues.jboss.org/browse/JGRP-1868) - NAKACK2, UNICAST3: added max_xmit_req_size - Table.forEach(from,to): returns immediately if from > to - Table.getMissing(): returns immediately if size == 0 - Added NAKACK_RetransmitTest"
1750a735bd980f90c1f6101680ba15c665b1d727,ISPN-4470 Implement RemoteCache.size() w/ new Hot Rod size command
1764f8132c336d2b06dc6d8f271d6f591534ba6c,CMTC-10 : [Groovy support] Add tests for metamodel inheritance
1779a3d2642290282b61b2662e7aa78555d93dcd,"- Added an abstration of condition expression lanugage (cel) - Added an abstraction of function expression language (fel) - Removed the tight coupling between the bean framework and valang.  - Changed the ""valang"" annotation and element to ""expression"" - Removed the bean expression resolver support (was replaced by fel)"
179bc7f806b4e00f8973dbd67278c929ecbba8ca,"* restructured code and package structure for higher cohesion * implemented proxy logic with cglib * fixed bug with introspector, generics and interfaces in java 1.6 * extended and added tests for ReflectUtil and ObjectFactory * added AbstractBeanTest to pull out similarities"
17a35d42bf77c2ecf067b0c8293c5254a13e4b8f,Slight abstraction
17afdfe142225fb49dcee0631bb40f419cebc823,Improved mmap management by computing the right size of blocks avoiding overlapping
17bf2cca11702224fc03935144c1e1c4df221f55,Making sure that missing size attribute in @BoundList is not causing any problems for ArrayCodecs
17da4039df39b5543a2cceb904e1c04f83477222,push rarely-used repositoryService injection down inheritance tree
1805aad718ada5f0991350f38d5a8443b4a68542,DATACMNS-387 - Introduce Slice abstraction.
181208ff847c3ff0bcc855538cda7e1587eacdc1,Thirs commit for Roller 3.1 Theme Encapsulation work ...
18323639c955badd5cdbece4e416b3391dfcb1a6,Merged QRDecomposition and QRDecompositionImpl (see MATH-662).
1871395c2188bbc1d3d2c153acb5ccf4b191aac6,added algorithm to marshalling generator to guestimate a more appropriate allocation size for the StringBuilder used to construct the marshalled object.
1874b7acdb2d8a6ffb4ef83e23751f64b1be29f8,Decoupling the MethodTargetResolver from the ApplicationContext
1879cf27ae454d836e926be436b458147f334a3d,Added experimental support for inner joins and flattened attributes. Improved support for inheritance (mostly untested). Separated out common EOAdaptor code for implementing non SQL EOAdaptors.
188c9786d8cf63bd80b67b1e890df3afc685249c,"ClockService, Starting on decoupling (agreement from lease, finance)"
189afe2bd2fd15ba65f0d968ecf5f177cc9d3c55,"New button - 'reset'. Removed Guava, because it increased size of binaru from 70Kb to 2Mb. Other refactorings"
1909bb06ccc7b309e4d26d9f631463aad2784b04,DAO abstractions and updated 'npc' sql file
193e83777a1255eb363da1f21a7b9171dcc43b2e,iumplemented eigendecomposition for non-symmetric matrices
194befa4f81bfab03f32a891b0c580f3a39d6aa5,CAMEL-4428 Introduce NamedNode as Abstraction of OptionalIdentifiedDefinition. This avoids some references from api to model
1971614e315b3dfe3833fae372fb87e1a2dd0e39,Added QCOW2 virtual size checking for S3.
19922c0d66661f7221ed6bd2f2243c14bd73fc92,revamped inheritance lookup
19a5c12acb1daf508e2e56d89714bf5005e9829a,"Added a layer of abstraction, to make it easier to insert a new ScriptEngine"
19c52e798ae1b27101c8a4080f376b920dac7019,experiment to support inheritance during parsing of inlined entities
1a076607786963bb5b9b348150c23724478676cd,fixing inheritance issues (Issue #256).  thx rrotmark
1a372952dc5faa06ee5e300f45555db169c6b1c1,"Refactored command line argument and configuration file handling * Improved and refactored Configuration class * Added extensive unit test for Configuration class * Tried to reduce tight coupling with Main and Configuration class * addresses issues SERVER-43, SERVER-44"
1a66ea2d3363d1af62df78fbce5bb9ef91b1596e,[cleanup] Reduce fanout complexity (but still not enough)
1a775f50373d89331028b411eff660c82d06cad8,"[XQUF] fast replace, fixed missing attribute size update for parent. still deactivated though"
1a8ba947af74b5400ac9d8b8de23d51bcb690271,"ROO-3353: Make GAE and GWT version properties ROO-3352: setAccetableValues(Collection collection) method is still added to EditViews when field is marked read-only in proxies. ROO-3211: Modify the inheritance chain of activities and views in order to increase flexibility. ROO-3208: setEntityPickerValues method not being added to View interface in EditActivityWrapper ROO-3204: Use existing renderers in mobile list views rather than defining new ones ROO-3179: Better organize the scaffolded views in a GWT application ROO-3178: If a user adds a field to an unmanaged edit view, do not add it to the managed edit view"
1a9e9d657d49dc7b35870400bb838c3734995ce9,Keep track of top-most rank; remove unused abstractions
1ab3d54c9f201a725ab81c24981564ae79bf996c, You can now resize the browser size and the screenshots in the reports using the thucydides.browser.width parameter.
1acd393490015d10207966f7cc06a72026bba62b,Reduce the size of calculation job result messages.
1b0815f229da90db575e33572974c95c75cd393a,bugfix; 3136650; problem with inheritance mappings;
1b15dba656d418c052a7cfda7b4550271068fb6b,Implemented sort() Fixed missing so that it works correctly with the formal argument has a default value Implemented cat() Implemented stdout() Corrected bug in unique() Removed special handling for classpath: files and created simple abstraction over file system so that library and other files can be read from jar files.  library paths are now constructed from the classpath.
1b551ae7671296891ff88370565005b230c59df3,[1065461] readOnly configuration is editable via CLI - Fix a regression in List of Maps handling by relaxing size assumptions - on the old and new list entries. - Add equals checking for read-only Maps and Lists
1b69c827117604c9c9fac83c62a99aa748d9c01c,OGM-256 Provide support for InheritanceType.TABLE_PER_CLASS
1b737196f06f95316e437e8d96d2f1bbfbdb4763,"Atlas-standalone: Fixing bugs with edge conditions in index builder (i.e. zero size lists, empty properties etc.)  Tests should pass now."
1b7cf83dfe8667d280b2384ff91bed013c19cd43,Op products and compositions
1bb82b2dc1df35937361b6c77854bee0e9f2ed96,"UOM management for symbol's size in value classif for points Everything is updated, that's beautiful."
1bc27aada0a3323b0bf60e7f987c1288f0b5450d,o Strengthened IT to check deeper inheritance hierarchy
1bc293938b3b76c8a02bba26b6bded00e9cdcda9,Refactored to prefer composition over inheritance
1bfe10fce9758c7653cf5121ecdef7074c8325ca,Made XReferenceType an interface.  Changed XObjectType to extend AbstractVertex.  Added InheritanceGraphEdge class. These changes allow us to create a graph of inheritance relationships.
1c123126a80fc80912488b14946e1338a36b3c68,HIVE-14299: Log serialized plan size (Prasanth Jayachandran reviewed by Ashutosh Chauhan)
1c39983fa497a5cadb86a45bd5a8778a47d260c2,LOG4J2-1412 Unbox test increasing the cache size should run later
1c4c25d27167d43050d9916d2ef1bb86e73bc6c0,[BEAM-1292] Reprojection dialog shifts image if pixel size is changed
